id_contrat,id_producteur,date_debut,date_fin,type,remuneration
3329,137,2010-6-21,2024-7-1,CDD,95000
3330,41,2011-12-27,2014-5-22,CDD,95000
3331,172,2011-3-8,2023-1-1,CDD,95000
3332,131,2011-7-12,2020-1-11,CDD,95000
3333,96,2010-12-14,2021-10-8,CDD,95000
3334,88,2010-3-8,2021-1-15,CDD,95000
3335,115,2011-4-16,2023-7-23,CDD,95000
3336,132,2010-4-7,2021-4-8,CDD,95000
3337,91,2011-6-5,2025-8-19,CDD,95000
3338,56,2011-5-16,2020-12-17,CDD,95000
3339,57,2011-2-20,2012-12-2,CDD,95000
3340,166,2010-11-9,2018-10-5,CDD,95000
3341,111,2011-9-20,2023-4-22,CDD,95000
3342,182,2011-3-28,2024-12-19,CDD,95000
3343,112,2011-7-6,2018-12-24,CDD,95000
3344,97,2010-1-10,2019-1-24,CDD,95000
3345,7,2011-10-16,2012-11-16,CDD,95000
3346,54,2010-10-20,2013-10-12,CDD,95000
3347,186,2011-9-9,2015-11-19,CDD,95000
3348,76,2011-12-14,2015-8-25,CDD,95000
3349,97,2011-12-5,2012-4-14,CDD,95000
3350,58,2010-10-4,2024-7-15,CDD,95000
3351,136,2011-3-6,2012-8-7,CDD,95000
3352,88,2011-1-18,2017-6-6,CDD,95000
3353,186,2010-5-7,2024-9-13,CDD,95000
3354,162,2010-10-15,2015-5-2,CDD,95000
3355,169,2010-4-26,2013-2-23,CDD,95000
3356,120,2011-10-9,2019-8-19,CDD,95000
3357,192,2010-8-4,2017-4-5,CDD,95000
3358,98,2011-7-28,2023-11-16,CDD,95000
3359,9,2010-4-13,2024-10-14,CDD,95000
3360,170,2010-2-12,2024-10-1,CDD,95000
3361,194,2011-2-4,2018-7-25,CDD,95000
3362,164,2011-2-6,2013-7-17,CDD,95000
3363,55,2010-4-8,2023-11-4,CDD,95000
3364,31,2010-2-27,2024-8-11,CDD,95000
3365,105,2010-6-8,2015-7-14,CDD,95000
3366,125,2010-2-27,2023-3-15,CDD,95000
3367,49,2010-8-20,2018-2-25,CDD,95000
3368,49,2010-10-20,2021-10-1,CDD,95000
3369,120,2011-8-9,2013-12-21,CDD,95000
3370,187,2010-2-2,2012-5-2,CDD,95000
3371,58,2011-10-18,2024-11-9,CDD,95000
3372,35,2011-9-25,2024-7-2,CDD,95000
3373,138,2011-2-20,2022-12-11,CDD,95000
3374,162,2011-6-28,2020-8-25,CDD,95000
3375,87,2011-2-21,2021-10-6,CDD,95000
3376,101,2010-7-26,2013-7-27,CDD,95000
3377,91,2011-7-25,2013-7-28,CDD,95000
3378,69,2011-4-26,2016-1-25,CDD,95000
3379,179,2011-10-20,2017-8-4,CDD,95000
3380,100,2011-8-5,2013-4-19,CDD,95000
3381,122,2010-4-27,2021-11-25,CDD,95000
3382,118,2010-5-19,2013-2-27,CDD,95000
3383,105,2011-10-9,2015-9-1,CDD,95000
3384,1,2011-3-23,2014-9-22,CDD,95000
3385,10,2010-11-24,2017-8-4,CDD,95000
3386,12,2010-6-13,2020-2-19,CDD,95000
3387,37,2010-9-17,2013-12-13,CDD,95000
3388,168,2010-12-10,2021-5-10,CDD,95000
3389,50,2011-2-3,2020-1-26,CDD,95000
3390,39,2011-3-23,2019-11-28,CDD,95000
3391,128,2011-5-22,2014-6-11,CDD,95000
3392,71,2011-10-27,2021-2-28,CDD,95000
3393,16,2010-5-27,2015-8-15,CDD,95000
3394,168,2010-9-24,2018-1-26,CDD,95000
3395,35,2010-12-21,2025-9-14,CDD,95000
3396,104,2010-1-16,2016-12-14,CDD,95000
3397,81,2010-6-14,2021-2-17,CDD,95000
3398,59,2011-4-27,2023-6-3,CDD,95000
3399,104,2010-7-11,2016-8-15,CDD,95000
3400,158,2010-4-22,2022-10-24,CDD,95000
3401,74,2011-9-10,2017-6-3,CDD,95000
3402,39,2011-3-14,2019-3-21,CDD,95000
3403,126,2010-11-27,2024-9-16,CDD,95000
3404,187,2011-4-6,2014-6-11,CDD,95000
3405,129,2010-9-14,2025-8-4,CDD,95000
3406,103,2011-4-18,2017-9-13,CDD,95000
3407,115,2011-1-15,2013-10-27,CDD,95000
3408,190,2011-7-11,2014-4-28,CDD,95000
3409,159,2011-11-25,2015-3-17,CDD,95000
3410,17,2011-7-6,2018-9-9,CDD,95000
3411,132,2010-4-12,2015-12-23,CDD,95000
3412,61,2011-8-12,2021-4-22,CDD,95000
3413,56,2011-1-8,2019-11-14,CDD,95000
3414,26,2011-1-24,2016-5-2,CDD,95000
3415,38,2011-6-4,2023-5-8,CDD,95000
3416,196,2010-11-3,2014-12-13,CDD,95000
3417,49,2011-11-9,2025-11-1,CDD,95000
3418,20,2011-11-3,2016-9-11,CDD,95000
3419,83,2010-1-4,2018-4-3,CDD,95000
3420,81,2010-11-7,2022-4-26,CDD,95000
3421,41,2011-8-6,2025-2-5,CDD,95000
3422,45,2010-6-23,2015-11-2,CDD,95000
3423,154,2011-7-12,2020-2-6,CDD,95000
3424,92,2011-1-16,2012-1-21,CDD,95000
3425,2,2011-12-8,2015-10-13,CDD,95000
3426,47,2011-2-18,2014-8-16,CDD,95000
3427,92,2010-8-25,2017-7-16,CDD,95000
3428,71,2011-5-11,2012-11-16,CDD,95000
3429,193,2010-8-22,2014-3-20,CDD,95000
3430,91,2010-1-14,2020-8-2,CDD,95000
3431,9,2011-4-25,2021-6-17,CDD,95000
3432,193,2010-2-14,2013-11-26,CDD,95000
3433,175,2011-2-1,2015-9-9,CDD,95000
3434,156,2010-2-4,2017-5-11,CDD,95000
3435,56,2011-3-5,2016-9-6,CDD,95000
3436,196,2010-6-27,2023-7-8,CDD,95000
3437,115,2010-11-27,2023-3-28,CDD,95000
3438,105,2011-9-16,2019-3-7,CDD,95000
3439,3,2010-3-13,2017-5-13,CDD,95000
3440,8,2010-5-11,2018-9-27,CDD,95000
3441,192,2010-4-1,2020-9-14,CDD,95000
3442,117,2011-10-2,2022-9-16,CDD,95000
3443,128,2011-11-23,2016-5-14,CDD,95000
3444,95,2011-1-23,2014-9-21,CDD,95000
3445,151,2011-9-2,2015-7-17,CDD,95000
3446,160,2011-3-5,2016-10-20,CDD,95000
3447,186,2011-2-12,2019-8-19,CDD,95000
3448,171,2010-4-22,2020-12-23,CDD,95000
3449,97,2010-4-4,2014-2-26,CDD,95000
3450,190,2010-4-11,2013-10-4,CDD,95000
3451,23,2011-4-17,2019-4-15,CDD,95000
3452,111,2011-3-10,2012-4-14,CDD,95000
3453,150,2011-2-18,2022-12-3,CDD,95000
3454,36,2010-10-15,2022-8-23,CDD,95000
3455,157,2010-1-20,2021-9-6,CDD,95000
3456,24,2010-6-10,2021-8-1,CDD,95000
3457,166,2011-12-26,2014-3-8,CDD,95000
3458,148,2011-5-10,2017-7-28,CDD,95000
3459,128,2011-4-27,2023-8-15,CDD,95000
3460,32,2010-9-24,2017-12-19,CDD,95000
3461,95,2011-11-14,2022-5-22,CDD,95000
3462,81,2010-11-17,2019-10-23,CDD,95000
3463,118,2010-6-22,2019-12-12,CDD,95000
3464,178,2011-8-12,2017-10-21,CDD,95000
3465,26,2011-5-20,2022-10-22,CDD,95000
3466,24,2010-11-27,2012-3-24,CDD,95000
3467,1,2011-4-28,2022-4-22,CDD,95000
3468,2,2011-4-6,2025-10-26,CDD,95000
3469,138,2011-12-18,2021-4-21,CDD,95000
3470,188,2011-3-26,2022-10-20,CDD,95000
3471,134,2010-3-26,2022-8-9,CDD,95000
3472,49,2011-12-16,2019-8-28,CDD,95000
3473,50,2010-7-8,2012-11-7,CDD,95000
3474,106,2010-9-2,2024-2-11,CDD,95000
3475,91,2011-1-17,2012-6-11,CDD,95000
3476,47,2010-9-22,2014-5-18,CDD,95000
3477,58,2010-4-2,2023-3-25,CDD,95000
3478,173,2011-12-17,2017-2-3,CDD,95000
3479,69,2010-2-14,2025-1-3,CDD,95000
3480,16,2011-7-13,2023-10-16,CDD,95000
3481,83,2011-10-19,2014-7-3,CDD,95000
3482,32,2011-2-19,2016-6-12,CDD,95000
3483,113,2010-9-14,2025-2-19,CDD,95000
3484,171,2010-8-5,2021-8-15,CDD,95000
3485,9,2010-8-26,2024-11-6,CDD,95000
3486,100,2010-5-24,2019-2-13,CDD,95000
3487,121,2011-3-3,2023-3-3,CDD,95000
3488,5,2011-10-17,2013-3-17,CDD,95000
3489,3,2010-3-13,2021-2-18,CDD,95000
3490,126,2010-5-5,2013-10-14,CDD,95000
3491,100,2011-11-4,2018-4-7,CDD,95000
3492,45,2011-10-4,2018-11-13,CDD,95000
3493,115,2010-6-2,2021-2-22,CDD,95000
3494,133,2011-3-3,2018-5-13,CDD,95000
3495,48,2011-12-26,2022-7-24,CDD,95000
3496,45,2010-5-20,2014-12-23,CDD,95000
3497,20,2010-8-12,2018-11-8,CDD,95000
3498,195,2011-7-10,2015-1-3,CDD,95000
3499,187,2010-10-13,2021-5-19,CDD,95000
3500,57,2010-1-21,2016-12-16,CDD,95000
3501,195,2011-11-26,2019-8-11,CDD,95000
3502,194,2011-2-11,2013-1-4,CDD,95000
3503,47,2011-9-1,2012-2-4,CDD,95000
3504,131,2011-10-13,2018-4-28,CDD,95000
3505,91,2010-8-15,2017-11-25,CDD,95000
3506,198,2010-11-13,2021-5-3,CDD,95000
3507,191,2010-7-3,2023-10-25,CDD,95000
3508,166,2011-12-19,2017-4-4,CDD,95000
3509,66,2011-3-11,2018-11-4,CDD,95000
3510,136,2011-11-5,2025-10-6,CDD,95000
3511,31,2010-1-22,2023-5-18,CDD,95000
3512,108,2010-5-9,2021-5-21,CDD,95000
3513,78,2010-9-23,2018-1-18,CDD,95000
3514,146,2010-7-16,2020-12-17,CDD,95000
3515,189,2010-10-16,2014-8-1,CDD,95000
3516,86,2011-9-19,2012-1-14,CDD,95000
3517,112,2011-8-22,2013-5-4,CDD,95000
3518,114,2011-2-11,2019-4-7,CDD,95000
3519,81,2010-9-26,2013-2-7,CDD,95000
3520,12,2011-5-4,2021-12-25,CDD,95000
3521,89,2011-3-2,2017-2-21,CDD,95000
3522,123,2010-5-10,2013-3-6,CDD,95000
3523,129,2010-4-25,2018-4-28,CDD,95000
3524,125,2010-2-10,2013-5-5,CDD,95000
3525,29,2010-12-5,2013-10-8,CDD,95000
3526,80,2011-7-7,2023-3-27,CDD,95000
3527,111,2010-5-1,2016-5-25,CDD,95000
3528,186,2011-11-12,2013-6-25,CDD,95000
3529,127,2010-5-27,2013-2-24,CDD,95000
3530,196,2010-12-13,2025-4-16,CDD,95000
3531,59,2010-11-27,2020-10-19,CDD,95000
3532,95,2011-5-12,2017-5-13,CDD,95000
3533,87,2011-5-22,2016-10-10,CDD,95000
3534,15,2011-7-27,2018-9-15,CDD,95000
3535,102,2011-5-8,2019-5-5,CDD,95000
3536,174,2011-12-18,2012-9-5,CDD,95000
3537,174,2010-3-8,2014-4-8,CDD,95000
3538,114,2010-5-5,2015-2-11,CDD,95000
3539,105,2011-3-17,2014-4-12,CDD,95000
3540,158,2010-2-17,2025-9-2,CDD,95000
3541,25,2010-4-1,2014-6-26,CDD,95000
3542,171,2010-2-20,2014-3-11,CDD,95000
3543,48,2010-11-14,2014-3-3,CDD,95000
3544,77,2011-8-12,2017-9-7,CDD,95000
3545,199,2010-2-26,2013-9-27,CDD,95000
3546,155,2010-8-9,2017-5-14,CDD,95000
3547,91,2010-9-10,2015-7-2,CDD,95000
3548,14,2010-9-1,2014-10-1,CDD,95000
3549,148,2011-6-24,2012-4-4,CDD,95000
3550,72,2010-3-1,2016-7-20,CDD,95000
3551,79,2011-9-11,2013-1-23,CDD,95000
3552,166,2010-12-26,2025-10-9,CDD,95000
3553,173,2010-7-17,2012-6-1,CDD,95000
3554,168,2010-2-23,2014-5-11,CDD,95000
3555,35,2010-7-9,2015-2-9,CDD,95000
3556,55,2010-5-1,2015-8-17,CDD,95000
3557,140,2011-7-19,2022-3-7,CDD,95000
3558,110,2011-3-22,2014-9-4,CDD,95000
3559,168,2011-3-18,2012-8-27,CDD,95000
3560,174,2010-5-3,2018-10-15,CDD,95000
3561,55,2010-9-22,2015-7-18,CDD,95000
3562,84,2010-10-23,2021-9-4,CDD,95000
3563,78,2011-4-20,2023-6-19,CDD,95000
3564,47,2011-1-21,2012-9-22,CDD,95000
3565,148,2010-6-28,2017-8-26,CDD,95000
3566,135,2010-4-17,2022-4-20,CDD,95000
3567,98,2011-3-12,2016-7-15,CDD,95000
3568,152,2011-6-24,2013-3-15,CDD,95000
3569,195,2011-7-17,2012-12-3,CDD,95000
3570,124,2011-8-22,2013-11-23,CDD,95000
3571,32,2010-3-18,2017-3-11,CDD,95000
3572,196,2011-8-18,2012-3-8,CDD,95000
3573,174,2011-2-9,2021-10-8,CDD,95000
3574,61,2010-3-5,2023-11-26,CDD,95000
3575,145,2010-5-3,2022-9-26,CDD,95000
3576,171,2010-2-12,2013-3-16,CDD,95000
3577,152,2010-10-25,2020-5-6,CDD,95000
3578,33,2010-7-13,2015-3-2,CDD,95000
3579,79,2011-7-13,2020-4-28,CDD,95000
3580,78,2011-8-18,2023-12-7,CDD,95000
3581,33,2010-8-21,2020-1-4,CDD,95000
3582,95,2010-6-23,2012-11-16,CDD,95000
3583,118,2011-9-16,2018-4-2,CDD,95000
3584,193,2011-9-22,2018-3-21,CDD,95000
3585,1,2011-1-28,2020-5-13,CDD,95000
3586,70,2010-9-8,2025-12-23,CDD,95000
3587,28,2011-9-5,2015-8-16,CDD,95000
3588,164,2011-4-13,2022-1-4,CDD,95000
3589,35,2010-8-2,2022-12-9,CDD,95000
3590,7,2011-7-27,2016-2-14,CDD,95000
3591,142,2011-1-25,2025-2-18,CDD,95000
3592,146,2011-7-7,2014-3-23,CDD,95000
3593,187,2011-2-19,2013-10-15,CDD,95000
3594,27,2011-4-6,2022-7-7,CDD,95000
3595,8,2010-7-4,2017-4-1,CDD,95000
3596,126,2011-7-13,2018-9-1,CDD,95000
3597,27,2010-6-2,2018-12-7,CDD,95000
3598,179,2010-6-28,2025-10-8,CDD,95000
3599,164,2010-4-15,2017-3-1,CDD,95000
3600,137,2010-8-11,2020-1-23,CDD,95000
3601,171,2010-5-27,2018-5-24,CDD,95000
3602,44,2011-8-24,2019-12-17,CDD,95000
3603,159,2010-8-23,2013-6-18,CDD,95000
3604,158,2010-1-24,2016-1-3,CDD,95000
3605,33,2011-2-22,2017-4-22,CDD,95000
3606,199,2011-8-1,2017-9-12,CDD,95000
3607,101,2010-1-17,2022-9-7,CDD,95000
3608,85,2010-11-22,2017-4-15,CDD,95000
3609,197,2011-9-10,2020-7-3,CDD,95000
3610,180,2011-10-6,2016-8-10,CDD,95000
3611,199,2010-11-2,2021-11-7,CDD,95000
3612,71,2011-10-1,2021-3-26,CDD,95000
3613,162,2011-11-12,2018-6-15,CDD,95000
3614,171,2011-11-19,2017-8-1,CDD,95000
3615,18,2011-6-15,2015-10-3,CDD,95000
3616,122,2011-11-9,2019-10-18,CDD,95000
3617,161,2011-1-3,2017-12-23,CDD,95000
3618,180,2010-7-13,2022-9-1,CDD,95000
3619,122,2011-5-24,2016-5-23,CDD,95000
3620,167,2010-1-8,2013-4-8,CDD,95000
3621,81,2010-5-20,2012-9-22,CDD,95000
3622,178,2010-7-22,2017-4-20,CDD,95000
3623,198,2011-2-19,2013-8-21,CDD,95000
3624,60,2010-12-17,2025-11-2,CDD,95000
3625,34,2011-10-11,2013-5-2,CDD,95000
3626,91,2010-2-19,2020-12-12,CDD,95000
3627,43,2010-5-21,2017-9-16,CDD,95000
3628,135,2010-3-17,2020-7-27,CDD,95000
3629,24,2011-11-1,2015-11-1,CDD,95000
3630,198,2010-11-15,2013-11-19,CDD,95000
3631,189,2010-6-7,2021-10-21,CDD,95000
3632,187,2011-7-27,2015-4-11,CDD,95000
3633,130,2010-9-8,2022-3-27,CDD,95000
3634,189,2010-10-22,2013-3-17,CDD,95000
3635,40,2011-12-19,2015-7-14,CDD,95000
3636,130,2010-10-5,2024-10-26,CDD,95000
3637,90,2010-6-5,2020-12-9,CDD,95000
3638,168,2011-9-26,2016-1-4,CDD,95000
3639,143,2011-9-10,2018-4-6,CDD,95000
3640,58,2010-8-5,2022-1-11,CDD,95000
3641,179,2010-4-26,2025-1-21,CDD,95000
3642,23,2010-4-9,2023-2-19,CDD,95000
3643,72,2011-5-9,2020-11-10,CDD,95000
3644,82,2010-5-25,2015-9-22,CDD,95000
3645,129,2011-3-12,2016-7-1,CDD,95000
3646,138,2011-3-10,2018-1-4,CDD,95000
3647,125,2010-6-8,2021-11-1,CDD,95000
3648,81,2010-12-3,2024-2-10,CDD,95000
3649,60,2011-12-12,2024-3-26,CDD,95000
3650,157,2011-2-1,2014-1-4,CDD,95000
3651,152,2010-4-1,2021-5-15,CDD,95000
3652,172,2010-11-1,2020-5-27,CDD,95000
3653,73,2011-2-17,2022-3-27,CDD,95000
3654,170,2010-8-14,2014-2-27,CDD,95000
3655,163,2010-12-23,2015-10-3,CDD,95000
3656,94,2011-7-4,2018-11-27,CDD,95000
3657,188,2011-5-5,2019-12-6,CDD,95000
3658,88,2010-7-24,2018-2-13,CDD,95000
3659,67,2011-10-11,2013-12-18,CDD,95000
3660,80,2010-12-5,2021-3-19,CDD,95000
3661,17,2011-5-24,2022-8-3,CDD,95000
3662,169,2010-10-26,2023-7-2,CDD,95000
3663,59,2010-3-13,2025-1-26,CDD,95000
3664,184,2011-3-27,2023-7-3,CDD,95000
3665,68,2011-10-6,2020-9-13,CDD,95000
3666,102,2011-10-1,2012-7-10,CDD,95000
3667,79,2010-7-6,2018-3-8,CDD,95000
3668,97,2011-9-15,2016-4-2,CDD,95000
3669,73,2010-10-25,2012-7-5,CDD,95000
3670,136,2010-1-18,2014-12-25,CDD,95000
3671,178,2011-8-28,2021-7-14,CDD,95000
3672,161,2011-9-23,2024-10-9,CDD,95000
3673,70,2010-4-7,2022-9-10,CDD,95000
3674,14,2011-6-28,2018-9-19,CDD,95000
3675,58,2011-12-23,2017-3-8,CDD,95000
3676,104,2011-5-13,2025-5-9,CDD,95000
3677,181,2011-12-13,2021-6-18,CDD,95000
3678,169,2011-1-21,2022-3-14,CDD,95000
3679,60,2011-4-18,2013-2-3,CDD,95000
3680,30,2010-6-28,2019-10-17,CDD,95000
3681,28,2010-9-16,2012-7-3,CDD,95000
3682,34,2011-4-7,2024-5-16,CDD,95000
3683,140,2010-12-25,2015-3-21,CDD,95000
3684,87,2011-5-26,2022-10-1,CDD,95000
3685,73,2010-3-6,2016-11-3,CDD,95000
3686,124,2011-9-26,2016-5-17,CDD,95000
3687,172,2011-6-2,2020-1-17,CDD,95000
3688,65,2010-9-19,2017-12-28,CDD,95000
3689,62,2011-8-7,2025-8-25,CDD,95000
3690,154,2011-6-15,2015-5-9,CDD,95000
3691,105,2010-8-13,2025-9-26,CDD,95000
3692,23,2011-8-27,2015-11-8,CDD,95000
3693,126,2010-11-10,2016-2-16,CDD,95000
3694,118,2011-9-14,2013-6-5,CDD,95000
3695,197,2010-6-8,2023-11-24,CDD,95000
3696,186,2010-9-21,2019-8-12,CDD,95000
3697,127,2010-6-22,2015-8-10,CDD,95000
3698,74,2010-4-26,2015-8-14,CDD,95000
3699,197,2011-1-19,2024-6-24,CDD,95000
3700,147,2010-7-14,2019-5-27,CDD,95000
3701,159,2010-12-5,2012-10-13,CDD,95000
3702,148,2010-6-4,2015-12-6,CDD,95000
3703,112,2010-7-21,2015-3-1,CDD,95000
3704,199,2011-1-4,2018-3-15,CDD,95000
3705,17,2010-1-7,2023-3-28,CDD,95000
3706,193,2011-2-1,2018-5-6,CDD,95000
3707,6,2010-4-27,2023-11-13,CDD,95000
3708,135,2010-10-20,2017-2-13,CDD,95000
3709,50,2011-8-9,2016-12-1,CDD,95000
3710,140,2011-7-8,2020-8-24,CDD,95000
3711,105,2011-7-18,2012-10-17,CDD,95000
3712,104,2010-2-11,2025-8-12,CDD,95000
3713,1,2010-10-11,2024-5-24,CDD,95000
3714,122,2010-10-22,2022-11-25,CDD,95000
3715,2,2011-9-9,2025-1-25,CDD,95000
3716,45,2011-9-18,2021-9-13,CDD,95000
3717,31,2011-9-5,2013-6-21,CDD,95000
3718,95,2010-4-9,2015-8-1,CDD,95000
3719,41,2011-7-3,2023-10-16,CDD,95000
3720,127,2011-9-27,2019-9-9,CDD,95000
3721,121,2010-4-7,2015-4-7,CDD,95000
3722,198,2011-7-10,2021-1-14,CDD,95000
3723,125,2010-11-20,2012-4-22,CDD,95000
3724,111,2010-6-9,2018-9-15,CDD,95000
3725,88,2011-5-22,2014-12-3,CDD,95000
3726,57,2010-6-25,2025-9-14,CDD,95000
3727,79,2011-8-4,2012-9-25,CDD,95000
3728,57,2010-11-10,2018-3-15,CDD,95000
3729,97,2010-8-17,2020-8-9,CDD,95000
3730,71,2010-7-21,2019-3-14,CDD,95000
3731,51,2010-6-19,2016-10-23,CDD,95000
3732,121,2010-5-1,2020-9-20,CDD,95000
3733,8,2010-1-26,2025-2-5,CDD,95000
3734,62,2010-4-18,2022-8-15,CDD,95000
3735,163,2011-9-28,2012-6-19,CDD,95000
3736,132,2010-3-15,2018-9-1,CDD,95000
3737,175,2011-2-8,2021-12-12,CDD,95000
3738,182,2011-1-3,2017-7-23,CDD,95000
3739,44,2010-10-28,2019-9-7,CDD,95000
3740,51,2010-3-2,2016-2-11,CDD,95000
3741,121,2010-6-24,2014-12-21,CDD,95000
3742,88,2010-2-11,2013-10-27,CDD,95000
3743,27,2010-11-1,2013-8-10,CDD,95000
3744,67,2011-9-26,2014-6-19,CDD,95000
3745,99,2010-4-23,2015-6-5,CDD,95000
3746,46,2011-10-13,2019-6-17,CDD,95000
3747,125,2011-3-25,2022-2-2,CDD,95000
3748,148,2011-7-3,2021-9-21,CDD,95000
3749,51,2010-2-10,2017-1-11,CDD,95000
3750,183,2011-10-8,2024-5-1,CDD,95000
3751,109,2010-4-28,2022-12-4,CDD,95000
3752,57,2010-6-8,2021-12-10,CDD,95000
3753,85,2010-4-18,2016-12-22,CDD,95000
3754,31,2011-10-10,2023-7-27,CDD,95000
3755,127,2010-5-14,2023-9-1,CDD,95000
3756,31,2011-11-24,2025-11-18,CDD,95000
3757,155,2010-12-21,2021-4-19,CDD,95000
3758,2,2011-6-16,2019-2-14,CDD,95000
3759,76,2011-2-3,2024-10-20,CDD,95000
3760,15,2011-2-27,2024-5-28,CDD,95000
3761,76,2011-12-19,2018-12-5,CDD,95000
3762,122,2010-12-8,2020-9-4,CDD,95000
3763,177,2010-8-19,2014-4-14,CDD,95000
3764,21,2010-10-19,2021-11-4,CDD,95000
3765,163,2011-11-9,2013-6-17,CDD,95000
3766,112,2010-6-16,2020-8-18,CDD,95000
3767,194,2011-9-11,2016-11-10,CDD,95000
3768,36,2011-6-1,2017-10-16,CDD,95000
3769,73,2010-7-6,2025-8-7,CDD,95000
3770,105,2011-10-7,2025-12-21,CDD,95000
3771,94,2010-12-1,2013-11-20,CDD,95000
3772,88,2011-4-2,2014-12-5,CDD,95000
3773,25,2011-12-9,2020-7-20,CDD,95000
3774,145,2010-2-11,2014-10-4,CDD,95000
3775,37,2011-10-21,2016-3-13,CDD,95000
3776,102,2011-4-15,2020-2-20,CDD,95000
3777,181,2010-9-22,2014-12-26,CDD,95000
3778,120,2011-3-13,2023-2-24,CDD,95000
3779,80,2010-1-11,2024-8-7,CDD,95000
3780,63,2011-7-21,2018-8-21,CDD,95000
3781,171,2011-2-8,2015-9-21,CDD,95000
3782,108,2011-5-17,2024-2-5,CDD,95000
3783,171,2010-11-27,2025-12-10,CDD,95000
3784,23,2010-6-23,2024-7-11,CDD,95000
3785,22,2010-4-13,2025-8-26,CDD,95000
3786,57,2011-2-4,2013-3-18,CDD,95000
3787,184,2011-10-25,2015-12-17,CDD,95000
3788,193,2010-3-5,2020-11-14,CDD,95000
3789,140,2010-6-19,2022-10-6,CDD,95000
3790,81,2010-4-22,2015-4-23,CDD,95000
3791,87,2010-1-4,2016-7-16,CDD,95000
3792,166,2011-11-7,2019-6-26,CDD,95000
3793,46,2010-11-19,2012-6-17,CDD,95000
3794,117,2010-8-28,2012-8-15,CDD,95000
3795,134,2011-2-3,2016-6-6,CDD,95000
3796,154,2011-11-24,2019-8-28,CDD,95000
3797,6,2011-12-15,2014-11-13,CDD,95000
3798,2,2011-10-5,2019-5-12,CDD,95000
3799,187,2011-5-1,2025-11-23,CDD,95000
3800,168,2011-5-25,2018-2-15,CDD,95000
3801,123,2010-11-14,2018-9-19,CDD,95000
3802,109,2011-12-19,2012-10-25,CDD,95000
3803,164,2010-9-3,2025-5-6,CDD,95000
3804,110,2010-12-4,2012-1-18,CDD,95000
3805,94,2010-2-8,2013-5-7,CDD,95000
3806,30,2010-4-12,2012-12-14,CDD,95000
3807,4,2010-1-10,2015-4-9,CDD,95000
3808,84,2010-10-21,2020-4-2,CDD,95000
3809,28,2010-6-2,2022-10-4,CDD,95000
3810,138,2011-12-28,2021-2-15,CDD,95000
3811,128,2011-8-4,2016-10-19,CDD,95000
3812,106,2010-6-1,2022-8-4,CDD,95000
3813,20,2010-7-3,2022-6-11,CDD,95000
3814,194,2010-2-2,2019-3-1,CDD,95000
3815,44,2011-12-17,2022-2-1,CDD,95000
3816,12,2010-11-27,2018-2-25,CDD,95000
3817,37,2010-11-3,2014-11-23,CDD,95000
3818,190,2011-5-25,2019-7-23,CDD,95000
3819,19,2010-11-5,2013-12-6,CDD,95000
3820,64,2010-11-4,2016-5-3,CDD,95000
3821,82,2011-1-7,2023-4-5,CDD,95000
3822,68,2011-6-13,2012-10-23,CDD,95000
3823,9,2011-8-10,2014-8-24,CDD,95000
3824,189,2010-8-6,2022-6-20,CDD,95000
3825,17,2010-3-6,2023-8-10,CDD,95000
3826,140,2010-4-18,2016-6-24,CDD,95000
3827,29,2010-4-1,2014-3-26,CDD,95000
3828,114,2010-10-26,2023-3-19,CDD,95000
3829,30,2010-5-13,2023-8-2,CDD,95000
3830,8,2010-8-6,2018-8-5,CDD,95000
3831,80,2010-9-24,2012-1-19,CDD,95000
3832,7,2010-7-5,2015-12-27,CDD,95000
3833,23,2011-8-27,2021-9-23,CDD,95000
3834,163,2010-12-22,2012-5-5,CDD,95000
3835,170,2010-2-17,2024-12-22,CDD,95000
3836,39,2010-3-17,2024-2-2,CDD,95000
3837,9,2011-12-13,2014-1-17,CDD,95000
3838,165,2010-10-3,2025-5-28,CDD,95000
3839,134,2010-3-23,2018-7-12,CDD,95000
3840,85,2011-10-6,2021-4-11,CDD,95000
3841,126,2011-1-16,2016-10-3,CDD,95000
3842,5,2011-10-12,2024-5-28,CDD,95000
3843,130,2011-8-19,2023-6-8,CDD,95000
3844,175,2010-6-28,2016-4-20,CDD,95000
3845,25,2011-11-22,2012-8-28,CDD,95000
3846,93,2011-2-21,2015-6-15,CDD,95000
3847,157,2011-12-27,2023-2-17,CDD,95000
3848,37,2011-7-26,2020-10-7,CDD,95000
3849,156,2010-5-24,2015-5-6,CDD,95000
3850,186,2011-5-3,2016-6-20,CDD,95000
3851,186,2010-8-7,2016-10-12,CDD,95000
3852,108,2011-6-26,2023-5-13,CDD,95000
3853,184,2011-12-1,2017-3-5,CDD,95000
3854,78,2011-6-25,2019-1-9,CDD,95000
3855,30,2011-9-16,2024-3-8,CDD,95000
3856,179,2010-1-18,2020-3-1,CDD,95000
3857,145,2010-7-16,2020-8-16,CDD,95000
3858,89,2011-4-2,2024-1-25,CDD,95000
3859,26,2011-6-6,2019-9-6,CDD,95000
3860,88,2010-5-21,2025-4-25,CDD,95000
3861,152,2011-8-3,2020-6-16,CDD,95000
3862,161,2010-2-21,2015-7-22,CDD,95000
3863,173,2011-7-16,2014-7-1,CDD,95000
3864,51,2011-3-22,2023-4-9,CDD,95000
3865,66,2010-7-15,2015-12-1,CDD,95000
