id_demmande,id_agent,role_com,sexe,taille,poids,date_debut,date_fin
1769,6,superhero,F,1.9298433554279852,70.77260733908456,2020-2-18,2021-7-4
1770,96,gentil,M,1.9197256133743177,84.48792741366422,2020-12-27,2021-5-10
1771,182,mechant,M,1.7281839533920698,57.44023472836234,2020-4-18,2021-8-13
1772,39,gentil,F,1.6336672190835086,66.25087039674546,2020-11-13,2021-11-3
1773,95,superhero,M,1.9146585744859124,74.86062146354462,2020-8-16,2021-3-14
1774,24,superhero,F,1.779370113123995,101.3579446151651,2020-1-10,2021-1-8
1775,154,superhero,M,1.7120263981820478,112.40499670223069,2020-7-20,2021-10-12
1776,57,mechant,M,1.537424708491373,89.81354560816237,2020-2-20,2021-1-19
1777,96,superhero,F,1.8519456851685991,47.6823142430532,2020-11-7,2021-2-11
1778,43,mechant,M,1.8027952101495939,55.28287439818698,2020-12-25,2021-8-26
1779,184,superhero,M,1.9133618703150221,77.10272771241718,2020-8-4,2021-8-25
1780,16,mechant,M,1.917656423900921,96.90640591372757,2020-9-10,2021-7-14
1781,193,gentil,M,2.1802091396076237,75.14435665679873,2020-12-1,2021-7-22
1782,194,gentil,F,1.663946980313665,94.13916585063635,2020-2-26,2021-11-22
1783,127,mechant,F,1.8045071954186935,87.18086084991475,2020-12-10,2021-1-10
1784,181,superhero,F,1.781774913250287,72.46624866990251,2020-1-20,2021-8-6
1785,142,superhero,M,2.0530111469220444,97.5870093573123,2020-11-3,2021-8-8
1786,162,gentil,F,1.5651699847433262,100.44801742847947,2020-9-22,2021-10-20
1787,127,superhero,F,1.7256766573959468,84.16345606660471,2020-7-26,2021-12-6
1788,171,gentil,F,1.9238912613848829,96.49096499182427,2020-2-9,2021-6-17
1789,68,gentil,M,2.100768571461826,71.80247100215628,2020-7-21,2021-7-28
1790,119,gentil,F,1.808465672641888,60.63542174414365,2020-2-27,2021-7-22
1791,61,mechant,M,1.9077151246693096,55.04048891956377,2020-3-28,2021-6-22
1792,198,superhero,F,1.7459252675008172,58.20064080855231,2020-1-14,2021-11-28
1793,144,gentil,M,1.7498273926199717,119.57314070247503,2020-7-20,2021-12-28
1794,104,gentil,F,1.7523235586399328,103.52511446910026,2020-11-24,2021-2-21
1795,198,superhero,F,1.658387395874159,94.64207736389494,2020-12-23,2021-5-4
1796,161,superhero,F,1.8921123721210336,50.76725111715028,2020-8-8,2021-6-14
1797,57,superhero,M,1.8102312864457295,58.808860259665956,2020-5-10,2021-4-19
1798,14,gentil,F,1.6098031123740826,73.83477148398967,2020-2-5,2021-1-23
1799,173,superhero,F,1.9081050761026446,51.81091423783617,2020-11-12,2021-6-25
1800,187,mechant,F,1.8807446652028803,93.14082077386709,2020-11-11,2021-10-20
1801,130,gentil,F,1.6256952265556028,78.93703889015657,2020-8-23,2021-8-12
1802,59,superhero,M,1.9979405713084404,72.10004791533828,2020-7-7,2021-10-5
1803,136,mechant,F,1.5399908733231609,104.9490185566587,2020-5-28,2021-6-26
1804,176,gentil,F,1.7416617562275947,65.53785665656457,2020-12-27,2021-11-27
1805,121,mechant,F,1.593390621433325,72.55661649947436,2020-4-6,2021-10-6
1806,116,superhero,F,1.8917943408804443,67.25953578942983,2020-1-18,2021-2-14
1807,166,mechant,M,1.52526289910206,61.06115043315242,2020-4-11,2021-9-8
1808,46,superhero,F,1.9864304782818174,107.92322010515267,2020-12-16,2021-10-18
1809,93,gentil,F,1.6621201779845454,59.18349351529046,2020-8-21,2021-1-26
1810,88,superhero,F,1.8265336914100683,86.0799621160291,2020-11-17,2021-4-11
1811,3,mechant,F,1.813576245789028,61.25025875430486,2020-11-23,2021-7-21
1812,137,mechant,M,1.9418231927322336,67.13686579536468,2020-11-27,2021-2-15
1813,155,mechant,F,1.8843739931426664,109.78628062841143,2020-12-24,2021-12-10
1814,48,gentil,M,1.932925490573079,60.85625368777491,2020-12-11,2021-10-12
1815,178,superhero,M,1.575712053544287,90.57399920262748,2020-11-25,2021-1-28
1816,77,superhero,F,1.7647558648530663,106.59689660814362,2020-7-19,2021-8-24
1817,26,mechant,M,1.9697571863029784,84.78098903112061,2020-9-6,2021-9-27
1818,147,mechant,M,1.6632360760434677,105.01789561253756,2020-6-7,2021-3-20
1819,176,gentil,F,1.59582084988533,109.95161026006453,2020-7-18,2021-8-8
1820,27,mechant,M,1.932162161769704,122.86438386311879,2020-10-9,2021-11-13
1821,120,mechant,M,1.6802816010535886,70.77056982332873,2020-8-1,2021-9-24
1822,14,gentil,M,2.02802045887356,102.41838905954674,2020-6-13,2021-4-6
1823,46,gentil,M,2.016564054041768,71.9633810411496,2020-12-20,2021-12-19
1824,106,mechant,M,1.5704603922293978,72.05525024797885,2020-9-1,2021-5-17
1825,2,superhero,F,1.7564105122932716,51.16019110894065,2020-10-11,2021-9-3
1826,170,gentil,M,1.8796027656295786,112.42340409096053,2020-4-10,2021-10-13
1827,151,gentil,M,1.8368332228678441,104.90481637065147,2020-9-19,2021-3-15
1828,105,gentil,M,1.765950109590901,110.61798219883818,2020-9-14,2021-2-3
1829,127,gentil,F,1.8222731133037116,75.22092006718876,2020-1-25,2021-12-18
1830,28,superhero,F,1.8082047361334412,74.4055769087616,2020-3-16,2021-3-21
1831,175,superhero,F,1.9976959235231946,98.61992183976896,2020-12-11,2021-12-17
1832,131,gentil,M,1.5729502463015475,81.3408795048928,2020-8-10,2021-10-11
1833,48,mechant,F,1.912745290651807,104.77630029943366,2020-1-12,2021-7-12
1834,117,gentil,F,1.7359458797755918,51.078338505135264,2020-5-23,2021-3-13
1835,193,superhero,F,1.8152032073602624,45.43110137100185,2020-4-19,2021-6-13
1836,116,superhero,M,1.8026812550554747,101.42724750937877,2020-8-17,2021-1-1
1837,16,superhero,F,1.72609647400392,64.25145714867517,2020-10-12,2021-5-5
1838,83,superhero,F,1.746647890551552,53.03355432923478,2020-3-28,2021-3-1
1839,159,mechant,M,1.711583344128286,64.82671062125794,2020-5-12,2021-9-28
1840,160,gentil,M,1.6952500137402737,90.89266870658892,2020-2-4,2021-6-13
1841,95,superhero,M,1.635365283440166,67.34424764079826,2020-3-15,2021-6-26
1842,111,mechant,M,1.5303837776498477,55.32838620837439,2020-9-23,2021-11-24
1843,188,gentil,M,1.7775286511097967,106.98843372256036,2020-6-3,2021-1-1
1844,68,superhero,M,1.694339632886985,76.30263187224918,2020-4-6,2021-10-1
1845,195,gentil,M,1.6358545024308242,121.99581151170905,2020-1-16,2021-1-18
1846,58,superhero,M,1.9470450243259465,112.13489502271094,2020-11-6,2021-8-26
1847,40,superhero,M,2.1403438659205847,100.35906177978956,2020-10-24,2021-4-19
1848,136,superhero,F,1.704698080008206,76.2081838591111,2020-1-14,2021-2-28
1849,161,gentil,F,1.848067348448951,88.63190658966965,2020-1-26,2021-5-6
1850,38,superhero,F,1.642200218951234,108.65666030824426,2020-11-13,2021-7-20
1851,20,mechant,M,1.8174095389351814,82.56202360945305,2020-10-6,2021-3-23
1852,36,gentil,M,2.1491781032934165,89.54406037720588,2020-4-23,2021-11-22
1853,54,superhero,M,2.0285633521431605,123.34186311510828,2020-12-2,2021-9-12
1854,193,mechant,F,1.5449149667953572,53.123105757748945,2020-6-25,2021-6-18
1855,88,mechant,F,1.8822204946483199,69.3376323313811,2020-7-23,2021-11-5
1856,123,superhero,M,1.8394285580176588,73.14005875560639,2020-12-2,2021-7-26
1857,160,gentil,M,1.7404484802084224,98.58188555779782,2020-6-19,2021-9-3
1858,79,gentil,F,1.572382525026721,49.13603151916698,2020-8-26,2021-7-2
1859,64,gentil,M,1.742231029031109,68.32197814494299,2020-4-1,2021-3-15
1860,59,gentil,M,1.996456974893295,121.83511287906433,2020-7-15,2021-12-6
1861,107,gentil,F,1.786331487390033,99.6507101133792,2020-6-23,2021-2-20
1862,7,mechant,M,1.711567432458747,56.51898718744884,2020-8-18,2021-12-2
1863,105,mechant,M,2.069103546555118,74.50370916197099,2020-3-15,2021-3-7
1864,43,gentil,M,1.6209462053672155,57.67603035778261,2020-10-18,2021-4-1
1865,118,gentil,F,1.562346448189151,51.168144352747966,2020-8-23,2021-1-19
1866,115,superhero,M,2.148002438874919,72.40116696302908,2020-11-16,2021-11-21
1867,3,mechant,M,2.0337392001080863,86.35833147189238,2020-10-4,2021-3-21
1868,180,gentil,F,1.751459585694222,109.36346695072409,2020-6-10,2021-10-19
1869,162,mechant,M,1.781060387834924,74.86073023739492,2020-11-28,2021-9-18
1870,175,mechant,F,1.869104438509138,54.120891604055565,2020-12-27,2021-1-27
1871,58,mechant,M,1.8488463925544223,101.48614744807391,2020-3-16,2021-4-28
1872,165,superhero,F,1.7285345998994324,93.03913689579119,2020-10-18,2021-2-18
1873,118,superhero,M,1.8606574864947527,93.19724597724573,2020-4-3,2021-11-19
1874,147,gentil,M,1.5442329959290642,114.79323522066647,2020-8-21,2021-3-25
1875,181,superhero,M,1.610646273379229,67.4198577873468,2020-5-2,2021-12-21
1876,36,gentil,M,1.6661113538399481,108.95080543853445,2020-4-3,2021-12-24
1877,129,mechant,M,1.6679453511499935,121.80345681919592,2020-8-14,2021-3-20
1878,173,mechant,M,1.940637157717494,115.0701542789465,2020-8-6,2021-11-13
1879,56,gentil,F,1.9924551396685004,51.07604383687361,2020-10-15,2021-8-17
1880,40,gentil,M,1.639062397053958,120.05420897710171,2020-7-25,2021-7-14
1881,22,mechant,F,1.8474654724188768,67.44286573157777,2020-8-6,2021-6-8
1882,122,gentil,F,1.9034065250539773,106.3915520169515,2020-8-3,2021-3-8
1883,10,gentil,M,2.146382831420641,59.74915032848481,2020-5-2,2021-5-17
1884,12,mechant,M,2.0555845302557394,115.75957967910584,2020-11-7,2021-12-15
1885,17,superhero,F,1.7456027920157744,67.09283761408359,2020-8-17,2021-9-22
1886,41,mechant,M,1.609902166632453,109.28791766494524,2020-5-22,2021-12-17
1887,103,mechant,M,1.9514750257092246,99.7673071227828,2020-12-15,2021-11-24
1888,191,mechant,F,1.6206495835194807,66.5600582924822,2020-6-17,2021-2-22
1889,167,mechant,M,2.0759060328945926,96.4199674695381,2020-12-6,2021-9-13
1890,166,gentil,F,1.5793255387954805,76.65128551950512,2020-7-25,2021-8-14
1891,44,superhero,M,1.997855888338514,90.27915334396258,2020-10-4,2021-7-2
1892,17,mechant,F,1.7085935811949855,55.47899043530832,2020-1-5,2021-4-16
1893,172,gentil,M,1.547084557557443,84.21039821206354,2020-4-22,2021-4-26
1894,133,superhero,M,1.9630667694795743,109.91712507786995,2020-12-14,2021-10-6
1895,67,gentil,M,1.969170498264963,77.53235133606805,2020-7-17,2021-1-3
1896,103,gentil,F,1.7140506246303326,104.13774117983363,2020-6-8,2021-11-25
1897,87,gentil,F,1.6365753374193712,79.44166024814982,2020-11-7,2021-12-14
1898,161,superhero,M,1.8540993828181573,111.31477293443983,2020-10-10,2021-8-1
1899,87,superhero,F,1.8141773715257414,46.85153199684605,2020-12-5,2021-10-16
1900,67,mechant,F,1.9462241430921812,52.67574290870271,2020-4-8,2021-7-13
1901,100,superhero,M,1.8664983775774249,82.46731636807039,2020-5-28,2021-3-18
1902,196,mechant,M,2.1746544882627155,109.6345296045234,2020-10-2,2021-9-17
1903,113,superhero,M,2.0648216017468064,64.73866394906821,2020-1-12,2021-6-5
1904,136,superhero,F,1.737938728532142,72.36607501789203,2020-4-4,2021-9-18
1905,17,mechant,F,1.6909428292035125,56.15002848326229,2020-8-11,2021-4-22
1906,190,gentil,F,1.548653200424164,87.75104092335913,2020-6-11,2021-12-25
1907,3,superhero,M,1.9963855366140422,92.18000995429122,2020-4-4,2021-11-23
1908,5,superhero,F,1.7646911452871765,94.88764463940845,2020-1-17,2021-2-21
1909,168,mechant,F,1.5873305434756384,63.59294151791027,2020-10-14,2021-8-18
1910,4,gentil,F,1.5943608228748947,109.1251765073072,2020-1-27,2021-2-28
1911,123,mechant,F,1.6589179000889827,51.48178034569476,2020-2-24,2021-1-20
1912,167,mechant,F,1.5134420577649597,51.5635625887863,2020-5-13,2021-8-20
1913,117,superhero,F,1.8640906894949583,94.50538396346217,2020-7-24,2021-11-6
1914,170,mechant,M,2.176519783743787,90.34199541036267,2020-5-15,2021-8-3
1915,29,mechant,F,1.6794202886612468,109.12482288901603,2020-6-23,2021-5-16
1916,97,superhero,M,2.040233560823573,120.08289022541362,2020-9-21,2021-5-17
1917,62,superhero,M,1.8565778882762913,91.99969802483511,2020-5-25,2021-8-10
1918,84,mechant,M,1.895361153516357,87.5757666187715,2020-1-24,2021-1-1
1919,167,mechant,M,1.9102504344209859,124.95246563220383,2020-9-2,2021-4-20
1920,86,superhero,M,1.6139412381405986,91.13515720199666,2020-5-23,2021-8-17
1921,199,mechant,F,1.9272530665973122,63.47458902934527,2020-4-24,2021-6-20
1922,198,gentil,F,1.517822555966265,101.50735667486684,2020-4-23,2021-2-16
1923,124,mechant,M,1.7265193440641757,75.47660735112669,2020-3-7,2021-5-17
1924,138,gentil,M,1.7987897279429208,67.2470530042355,2020-6-3,2021-12-19
1925,188,superhero,F,1.7062114801236288,109.77171409130221,2020-4-24,2021-11-25
1926,99,gentil,M,1.6431974114111134,100.58398151806111,2020-5-14,2021-2-13
1927,9,gentil,F,1.5275839914448266,59.42580039071485,2020-6-4,2021-12-18
1928,109,mechant,M,1.5951802338774077,77.80516693085147,2020-8-19,2021-10-15
1929,44,mechant,M,1.67834715017663,79.98199331592264,2020-11-2,2021-3-1
1930,18,superhero,M,2.050254392640622,102.11219073542682,2020-12-7,2021-12-1
1931,85,gentil,M,1.9608564837759932,57.915582564463,2020-7-13,2021-7-12
1932,73,mechant,M,1.9375216123826229,78.86031118656878,2020-12-18,2021-7-28
1933,23,mechant,M,1.833877940647453,55.88251461354443,2020-6-5,2021-6-5
1934,19,superhero,M,1.6330724524820193,73.70477415149833,2020-4-23,2021-10-12
1935,131,superhero,F,1.9174511435407193,75.61796008840663,2020-5-21,2021-2-27
1936,178,superhero,F,1.9751395171642603,59.81084251215859,2020-11-21,2021-9-10
1937,28,mechant,F,1.9275780341205522,83.79906374898351,2020-4-3,2021-4-10
1938,160,superhero,M,1.5830980446865774,56.27059598493421,2020-10-13,2021-7-5
1939,25,superhero,M,1.5009031265893997,90.92805750777822,2020-11-2,2021-1-4
1940,69,superhero,F,1.895824897138232,59.8248393003887,2020-1-3,2021-10-1
1941,86,superhero,M,1.8703708015859193,58.480536875562414,2020-6-24,2021-6-19
1942,117,mechant,M,2.090076746239362,110.21228984900335,2020-9-2,2021-11-11
1943,69,mechant,M,1.97162940181763,65.2792987224834,2020-5-19,2021-10-2
1944,151,mechant,F,1.6958097567307506,53.11321601931043,2020-8-20,2021-2-25
1945,70,gentil,M,1.9521505593710082,98.31991556402289,2020-7-11,2021-12-19
1946,186,superhero,F,1.7117598217991503,87.57970975948561,2020-2-22,2021-12-14
1947,134,superhero,F,1.5126158514108938,67.32094433059126,2020-2-23,2021-7-5
1948,103,mechant,M,1.7768944548922614,116.57387689723882,2020-1-17,2021-4-23
1949,134,superhero,F,1.9941082900742648,56.33951044264113,2020-12-15,2021-1-10
1950,195,mechant,M,2.132543569780124,95.50716585390573,2020-9-25,2021-2-12
1951,8,superhero,F,1.5771016386653598,109.03092594216412,2020-4-18,2021-7-9
1952,27,superhero,M,2.152532397824909,100.12448499657296,2020-3-10,2021-10-26
1953,4,superhero,F,1.5345898218146816,69.09839607664759,2020-3-26,2021-7-9
1954,87,superhero,F,1.9129906475603833,90.4400270863512,2020-12-13,2021-10-16
1955,93,mechant,M,1.919376962254034,92.29706092807979,2020-12-28,2021-5-17
1956,198,gentil,F,1.8875228576917449,68.9305339639099,2020-3-20,2021-1-27
1957,20,superhero,M,1.893990837388046,89.56307867792952,2020-3-5,2021-1-20
1958,38,superhero,M,1.516354324927224,110.15076458010543,2020-7-18,2021-3-3
1959,138,superhero,F,1.8601867669036571,99.5168403149656,2020-6-19,2021-5-1
1960,172,gentil,F,1.666372025007186,98.94506638521091,2020-2-11,2021-9-7
1961,121,superhero,F,1.8789800037396076,48.915186082059904,2020-3-4,2021-5-4
1962,45,mechant,F,1.6742540136013584,80.50781044959382,2020-10-26,2021-11-11
1963,157,mechant,M,1.7332415697890085,104.03144171364659,2020-8-18,2021-10-3
1964,34,gentil,M,1.9755715392525395,73.26096780773132,2020-11-18,2021-1-12
1965,74,mechant,M,1.805006473897415,87.22259891402429,2020-8-23,2021-8-15
1966,196,superhero,F,1.6426271518116335,69.65007931858703,2020-3-8,2021-8-23
1967,124,mechant,F,1.5283670525185107,91.80149682700113,2020-11-2,2021-8-5
1968,85,mechant,M,1.9629730205508356,86.15383068154222,2020-3-2,2021-7-3
1969,173,gentil,M,2.0631300780840474,92.7766351465971,2020-4-10,2021-4-8
1970,6,mechant,M,1.8533422005098545,74.58780433949444,2020-12-22,2021-3-24
1971,144,gentil,F,1.9657215030863144,89.927791548707,2020-4-15,2021-3-23
1972,134,superhero,M,1.5692483816453682,90.32996156216117,2020-1-21,2021-3-25
1973,50,gentil,M,1.938495165173882,60.790465287959165,2020-1-2,2021-1-11
1974,47,mechant,F,1.5244055734451438,46.9114085214481,2020-8-12,2021-6-26
1975,147,mechant,M,1.6594155304559883,77.29426287174158,2020-2-27,2021-10-26
1976,151,gentil,M,1.9938239710583403,109.97339866930182,2020-10-16,2021-11-20
1977,173,gentil,F,1.7500263265102474,99.77705270112332,2020-5-27,2021-10-27
1978,41,mechant,F,1.7156639298789407,76.87110403284771,2020-7-19,2021-8-7
1979,104,gentil,M,1.9453400954377293,96.44826483853934,2020-12-7,2021-12-26
1980,145,gentil,F,1.7846910276791108,60.43832486044886,2020-6-9,2021-3-8
1981,76,mechant,M,1.700821232071349,97.80874055869434,2020-6-3,2021-8-10
1982,68,mechant,F,1.84564021935129,72.0578123656282,2020-10-1,2021-6-25
1983,64,mechant,F,1.7865748752873762,84.36318360242345,2020-12-22,2021-4-4
1984,181,gentil,F,1.7552789269095816,84.57443086770485,2020-6-14,2021-10-23
1985,127,superhero,F,1.7802322739597891,89.761241981321,2020-6-19,2021-1-1
1986,59,gentil,F,1.5708346037984513,58.33530931163035,2020-5-13,2021-11-24
1987,98,mechant,M,1.7454341172327705,83.15936947397029,2020-4-25,2021-10-12
1988,126,mechant,F,1.8059639788933737,83.4147438739341,2020-6-11,2021-6-21
1989,28,superhero,M,2.1457627617894617,100.44595035341862,2020-7-10,2021-3-10
1990,14,gentil,M,1.9075018628617935,81.03607980906375,2020-1-8,2021-3-9
1991,100,superhero,M,2.0804794575615033,81.9709632449735,2020-4-13,2021-5-10
1992,147,superhero,M,2.09647488968692,61.54876277553234,2020-4-15,2021-2-4
1993,121,superhero,F,1.7263482191821224,45.22555040303913,2020-9-4,2021-3-1
1994,80,mechant,F,1.6980895835460594,71.53503999898966,2020-10-26,2021-5-20
1995,171,gentil,F,1.9966942220359492,77.42805965295369,2020-1-22,2021-3-27
1996,69,mechant,M,1.9102891787301945,87.14579445581536,2020-12-27,2021-5-10
1997,128,gentil,M,2.0899606361748733,73.8639565930209,2020-9-28,2021-8-6
1998,136,gentil,F,1.869241897652785,93.79172261203973,2020-5-18,2021-9-8
1999,83,superhero,F,1.69340959883702,102.27383003994156,2020-2-20,2021-7-11
2000,84,mechant,F,1.9587365368400755,83.73692319718913,2021-12-27,2022-2-13
2001,155,gentil,M,1.5320590596595982,72.20520679175779,2021-12-16,2022-4-9
2002,146,gentil,F,1.5871604082754591,93.5242077046833,2021-7-11,2022-11-3
2003,188,mechant,M,1.7162942547512146,67.45148746194471,2021-11-16,2022-1-19
2004,29,mechant,F,1.8884021846857002,82.56932883611324,2021-3-23,2022-8-5
2005,131,mechant,F,1.5139907843169633,47.386270716062555,2021-12-1,2022-5-12
2006,11,gentil,M,1.5419835869725733,76.07540068751402,2021-1-28,2022-8-27
2007,102,mechant,F,1.5150203122416037,56.49404807264554,2021-9-13,2022-10-3
2008,169,gentil,F,1.6809766154835977,99.43082202023123,2021-10-13,2022-1-16
2009,181,gentil,F,1.8296414153221083,94.54147931059734,2021-5-24,2022-6-4
2010,29,mechant,M,1.726659302963722,116.9731228435206,2021-10-9,2022-1-26
2011,3,mechant,F,1.7395270403884275,96.66831734355597,2021-12-3,2022-6-21
2012,48,gentil,F,1.8180435128682677,86.56467545569177,2021-5-22,2022-11-28
2013,34,superhero,F,1.7648153251886198,51.10192957539571,2021-5-13,2022-12-23
2014,73,superhero,M,1.8610536350633542,118.00046118715969,2021-4-13,2022-3-24
2015,124,gentil,M,2.103767207152881,65.84070651682599,2021-3-28,2022-10-12
2016,140,mechant,F,1.7401133160766915,91.51974454827668,2021-11-9,2022-10-2
2017,15,mechant,M,1.8316452466706834,74.38817421122417,2021-1-18,2022-10-7
2018,162,superhero,F,1.9689656570930225,60.012089633694686,2021-2-20,2022-1-14
2019,126,superhero,F,1.8331470678399644,98.46947656160376,2021-4-13,2022-5-18
2020,150,superhero,F,1.7089216809019623,48.65831305309612,2021-1-24,2022-4-20
2021,50,mechant,M,2.158186669369373,94.9424017392235,2021-8-17,2022-11-11
2022,66,superhero,F,1.6674278244341356,81.866018732969,2021-4-20,2022-11-22
2023,166,superhero,F,1.914074696945998,88.84549376720287,2021-3-5,2022-5-3
2024,146,gentil,M,1.759607559615093,88.88291169598477,2021-6-5,2022-5-12
2025,199,mechant,M,1.588878870258824,121.49928889102908,2021-12-23,2022-1-11
2026,74,superhero,F,1.8170096646791782,106.72833454486464,2021-7-13,2022-5-26
2027,129,mechant,M,1.7563241845600277,58.71967027004973,2021-9-14,2022-7-16
2028,37,superhero,M,1.6416027623137113,72.87774140565588,2021-12-21,2022-1-5
2029,160,mechant,M,1.941916347342716,101.09305420760238,2021-9-3,2022-11-8
2030,122,gentil,F,1.8520701887759405,69.07231444476902,2021-7-5,2022-5-20
2031,77,superhero,M,1.868430233084753,64.85928243315057,2021-10-25,2022-6-9
